date,series_code,series_name,value,source
2025-10-27,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.62,Bank of Canada Valet API group: bond_yields_benchmark
2025-10-27,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.05,Bank of Canada Valet API group: bond_yields_benchmark
2025-10-28,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.62,Bank of Canada Valet API group: bond_yields_benchmark
2025-10-28,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.04,Bank of Canada Valet API group: bond_yields_benchmark
2025-10-29,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.73,Bank of Canada Valet API group: bond_yields_benchmark
2025-10-29,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.15,Bank of Canada Valet API group: bond_yields_benchmark
2025-10-30,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.71,Bank of Canada Valet API group: bond_yields_benchmark
2025-10-30,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.13,Bank of Canada Valet API group: bond_yields_benchmark
2025-10-31,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.7,Bank of Canada Valet API group: bond_yields_benchmark
2025-10-31,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.12,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-03,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.72,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-03,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.15,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-04,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.73,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-04,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.15,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-05,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.73,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-05,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.16,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-06,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.67,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-06,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.1,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-07,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.74,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-07,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.17,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-10,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.75,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-10,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.17,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-12,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.74,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-12,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.14,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-13,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.77,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-13,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.18,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-14,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.8,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-14,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.22,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-17,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.81,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-17,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.23,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-18,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.82,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-18,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.25,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-19,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.82,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-19,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.25,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-20,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.8,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-20,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.22,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-21,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.77,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-21,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.2,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-24,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.76,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-24,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.18,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-25,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.73,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-25,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.15,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-26,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.72,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-26,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.13,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-27,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.71,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-27,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.12,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-28,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.72,Bank of Canada Valet API group: bond_yields_benchmark
2025-11-28,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.14,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-01,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.81,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-01,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.24,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-02,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.81,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-02,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.24,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-03,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.77,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-03,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.22,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-04,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.81,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-04,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.26,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-05,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.01,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-05,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.42,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-08,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.01,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-08,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.42,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-09,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.07,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-09,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.46,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-10,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.01,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-10,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.42,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-11,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.0,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-11,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.42,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-12,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.01,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-12,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.44,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-15,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.98,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-15,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.41,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-16,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.96,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-16,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.4,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-17,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.98,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-17,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.42,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-18,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.96,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-18,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.4,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-19,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.99,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-19,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.47,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-22,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.98,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-22,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.46,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-23,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.94,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-23,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.42,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-24,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.93,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-24,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.4,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-29,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.92,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-29,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.39,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-30,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.95,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-30,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.41,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-31,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.96,Bank of Canada Valet API group: bond_yields_benchmark
2025-12-31,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.42,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-02,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.0,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-02,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.47,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-05,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.94,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-05,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.42,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-06,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.96,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-06,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.43,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-07,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.93,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-07,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.39,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-08,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.94,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-08,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.4,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-09,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.92,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-09,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.38,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-12,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.93,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-12,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.4,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-13,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.93,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-13,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.41,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-14,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.9,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-14,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.36,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-15,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.89,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-15,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.35,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-16,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.92,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-16,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.37,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-19,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.91,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-19,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.39,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-20,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.94,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-20,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.42,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-21,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.95,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-21,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.42,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-22,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.94,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-22,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.4,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-23,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.95,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-23,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.41,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-26,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.91,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-26,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.37,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-27,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.94,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-27,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.41,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-28,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.94,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-28,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.42,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-29,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.93,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-29,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.41,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-30,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.93,Bank of Canada Valet API group: bond_yields_benchmark
2026-01-30,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.42,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-02,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.94,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-02,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.43,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-03,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.95,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-03,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.44,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-04,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.94,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-04,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.43,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-05,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.91,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-05,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.4,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-06,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.91,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-06,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.4,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-09,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.9,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-09,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.39,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-10,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.89,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-10,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.36,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-11,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.87,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-11,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.34,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-12,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.82,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-12,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.28,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-13,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.79,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-13,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.25,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-17,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.76,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-17,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.23,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-18,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.76,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-18,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.23,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-19,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.75,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-19,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.22,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-20,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.74,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-20,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.22,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-23,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.72,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-23,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.18,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-24,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.72,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-24,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.18,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-25,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.74,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-25,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.2,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-26,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.71,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-26,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.17,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-27,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.67,Bank of Canada Valet API group: bond_yields_benchmark
2026-02-27,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.13,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-02,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.76,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-02,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.22,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-03,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.79,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-03,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.24,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-04,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.81,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-04,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.26,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-05,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.89,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-05,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.34,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-06,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.95,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-06,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.4,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-09,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.91,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-09,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.36,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-10,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.95,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-10,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.39,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-11,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.03,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-11,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.48,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-12,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.09,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-12,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.52,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-13,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.07,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-13,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.51,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-16,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.99,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-16,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.43,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-17,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.95,Bank of Canada Valet API group: bond_yields_benchmark
2026-03-17,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.39,Bank of Canada Valet API group: bond_yields_benchmark
